,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,cluster,CLUSTER
10,0.20684995326410618,-0.18398994061104296,0.005927353807158142,0.0356206460223404,0.04069719441038785,0.06646440716753066,0.030166002954179538,0.09462167046920479,0.17032252154992894,-0.14594110103776303,-0.21285403507932657,-0.10244411350294927,0.1324183464761524,0.11014328655124739,0.07163004042690142,2,0,1,2,0,0,0,0,2,1,0,1,1,1,1,-1,-1
11,0.060445479134644334,-0.15468473374655722,-0.0881169678386168,0.03833394333115856,-0.01939603440619675,-0.0014387960862154853,-0.1084165574341661,0.11283694162018933,0.06162944783614373,-0.13278052487005634,-0.21458476488742428,-0.22890765192035203,0.05551693577854826,0.18530098518386376,0.28162476474634546,2,2,2,2,1,0,0,1,2,0,2,2,2,0,1,-1,-1
12,0.147244883874124,0.01876756961678247,0.0143929047183812,-0.20655640212441076,-0.0050523577258854285,0.2792094485475463,-0.054165303495903344,-0.06384228992582788,0.2601698226494306,-0.022514110071275503,-0.07332976778859002,0.3142439447243475,0.1512497282907591,0.11292887123744391,0.3472634028817619,1,0,1,0,0,1,0,1,2,2,1,0,1,0,2,-1,-1
13,-0.19164486913407838,-0.25986292451945137,-0.16142638400781098,0.08351603629980851,-0.12821294350263218,0.0644762950963626,0.03565459762943454,-0.15409454480312537,0.32284599106154466,-0.12175822928717867,-0.18184716063520756,-0.16634853281386033,0.03602532827111806,-0.03721554626322797,0.05150461546723974,1,2,0,2,1,0,0,0,1,0,0,2,2,1,1,-1,-1
14,0.08440959936208225,0.1286977273630583,0.0009870121062541815,0.08037497074408126,-0.000393532437266704,0.10935256367622911,-0.1956278909743082,-0.0981663663195285,0.09019763275261702,-0.11139396460035043,-0.0593507716617406,-0.05820250368242685,0.07579084013823478,0.02470696771779795,0.24511842121438077,1,1,0,2,0,1,0,0,1,0,0,0,1,2,2,-1,-1
15,0.1323118521126778,-0.38581962458410646,0.09276293371797531,0.05100384448305156,0.09564672185102963,0.00615471543574081,-0.12382888095216332,-0.10911618980775144,0.16569148025413122,-0.36522639685597297,-0.12289417714916608,-0.0897454403872909,0.16338901890947752,-0.00979556643131041,0.021612609754620274,2,2,0,2,1,0,0,0,2,0,0,1,0,1,1,-1,-1
16,-0.07734201839106582,-0.04243860053655896,-0.17126537510161788,0.16437711357933882,-0.02882397736133407,-0.20490726237459864,0.19420267946044772,0.3194078068816575,0.16347661426943916,-0.19220586136747667,-0.2877100976883796,-0.12981677339728698,-0.05221178912441948,0.2201717337018833,-0.026434246339441525,1,1,2,1,2,0,2,1,0,2,2,2,0,0,0,-1,-1
17,0.0583651639874264,-0.2021446773683909,-0.23835824996963018,0.18590039130185787,-0.22466151172329085,0.13299646793657743,-0.1217872716429322,0.0033450519471905915,0.0973569438645997,-0.32771903996868756,-0.14106800386513813,-0.0059059259595588345,-0.05445988843886774,0.14309596895748683,0.14578213394447126,2,0,0,2,0,0,1,0,2,1,0,1,2,2,2,-1,-1
18,-0.1496268892395356,-0.07386249134372738,-0.26076685357003465,-0.09843041949248439,-0.32607355143222944,0.02556930514555593,0.05542455346041278,-0.009317811938761557,-0.014562588848686081,-0.11201237541301678,-0.3125214308158933,0.04451617806353987,0.09213232243617028,0.047409556210810874,0.048795323735437844,2,0,0,2,2,0,0,2,2,0,2,1,1,2,0,-1,-1
19,0.06881936310625046,0.1245435355859251,-0.14089087302112588,0.20709603429498663,0.09617092458287549,0.17074382852182665,-0.10106911999171903,-0.1196015864318514,0.1546023064506266,-0.14496353280385027,-0.1850507366398088,0.07465806435392466,0.11107524961701679,0.13700307122464456,0.07101135437936452,2,2,0,2,1,0,0,0,1,0,0,0,0,0,1,-1,-1
20,-0.03121236098013139,-0.03744058302769747,-0.1451528147669902,0.1868349998777431,-0.045840583526734285,0.04961954199212375,-0.15784048774614887,-0.09279538065457735,0.11493024745698185,-0.28406565491622715,-0.08272935160309482,-0.0029221539710141686,-0.15354173092107812,0.04950186671656977,0.10862536141398725,1,0,1,2,1,0,0,1,2,0,0,2,2,1,2,-1,-1
21,0.1001838275153609,-0.24971772315914786,-0.04119262645028238,0.21853516582397245,0.050018508281557184,-0.21929470494853984,0.29453855400438445,0.08636925981856482,0.1787664208420308,-0.010499391692469218,-0.3137940145164292,-0.13402219852621897,-0.18004508419272916,0.2829092252530335,0.0731844467813926,1,0,2,0,2,2,1,2,0,2,1,1,0,0,0,-1,-1
22,0.22442713385464869,-0.20681448580857303,-0.07970528973009891,0.20989969833671565,0.06514238545195204,-0.2522850216491202,0.20957145019043483,0.286044652116581,0.1216225195552119,-0.02034079230738052,-0.15837253701766316,-0.030606324045975658,-0.235181121135371,0.30255075658581165,-0.11511185938869677,1,2,2,0,2,0,1,2,0,2,2,2,1,0,0,-1,-1
23,0.14689135559273842,-0.10866453703493666,-0.0889973324950327,0.045592222717583786,0.04811377996376015,-0.2555262803406426,0.0714294101635823,0.21158866997879494,0.09917473679543558,-0.2272336717257385,-0.36509813046051987,-0.2360283015870174,-0.2657936672155256,0.2932349779460932,-0.26681860699052395,1,2,0,0,2,0,0,2,0,2,2,0,1,0,0,-1,-1
24,0.08489705304160865,0.2126778107265252,0.028314443616962143,-0.13929984959085032,-0.07688444170725178,0.15435088890331786,0.11926018438536665,-0.19886913151562785,0.23280510617440012,-0.100147223731783,0.11996012786275796,0.2235303738696856,0.0877257990114386,0.016046602929056505,-0.09444537706247978,0,0,0,1,2,1,1,2,2,0,1,1,2,1,1,-1,-1
25,0.21848031131519677,-0.2114181157383817,-0.1667072143933815,0.023284164082192083,-0.050535591700329424,0.16751276315009614,-0.18162977392250396,0.04025845263068312,0.17143813211059397,-0.23808813123419922,-0.3253843189016393,0.013679022571042268,-0.017456393121601264,0.07561321078942515,0.03979644000545458,2,1,0,2,0,0,0,1,2,0,1,0,2,0,1,-1,-1
26,0.3178385957766851,-0.1801580312418685,-0.25264931960217335,0.27011104402326147,0.12718430452018498,-0.2076525885414045,-0.02942188627413375,0.2936543514749236,0.17894880044862357,-0.15713881156276818,-0.4161727554075354,-0.2702135618117156,-0.3416271587911293,0.1622831756300574,-0.16407909458972914,1,2,2,0,2,2,2,0,1,2,2,1,1,2,1,-1,-1
27,0.24385759071811577,-0.18129733997373662,-0.055911362559367586,0.01903172298462577,-0.026923262469470407,-0.19793577650659833,0.10030528307698831,0.022774644216357026,0.2638151179011202,0.02956824533464826,-0.11416806677380481,-0.0731189818551092,-0.2254457317608189,0.37252301757261796,0.014143893405305002,0,2,2,0,2,1,0,1,0,2,2,1,0,0,0,-1,-1
28,0.05712278533060801,0.23522449968916748,0.2747390494532339,-0.2301677883328087,0.010014614931287111,0.34625167371904675,0.02110430490812877,-0.23903134851687546,0.16635671561203527,-0.02319834280817594,-0.18852679930335603,0.041823763633687505,0.279126152512135,0.053083220258493165,-0.17502828442747342,0,1,2,0,0,1,0,0,2,2,2,1,2,2,2,-1,-1
29,-0.023457395325766583,0.32121738352334595,0.16342683125761565,-0.3155936652862955,0.0827571542375564,0.10957575145563217,0.09729164004835182,-0.20978541259835184,0.33741451998939453,-0.08095607498155973,-0.015866876466663654,0.14476489341718934,0.051931494329126804,0.17792977612739846,-0.05295202424131401,0,0,1,1,1,2,1,1,1,2,0,0,2,2,2,-1,-1
30,0.25603691867609824,-0.16001200978064628,-0.20605072758610055,0.24219492957514008,-0.09422584564392203,-0.2686333695871734,0.1644586497342837,0.13904432904132977,0.33159337466587224,-0.08721430283038797,-0.2693855282876178,-0.17860752470046334,-0.07913989730080541,0.3121857255098516,-0.14956815390216283,2,2,2,1,2,1,2,1,1,1,2,0,1,0,0,-1,-1
31,0.010151579185755757,-0.028063817759892473,0.3434124527248218,-0.1808752935720132,-0.1471187060066185,0.18599732040479502,0.08574961585196511,-0.35816235467681057,0.27694402488639674,0.014297615071188728,-0.12409632847241987,0.047830081415266956,0.17930348392983192,-0.025557976450905878,-0.03908361514767414,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,-1,-1
32,-0.021729629591974498,-0.04997821231330443,-0.1715233369536014,0.09867226245616853,0.013767006039553734,0.08040370478334637,-0.20572311694606532,-0.14292960796897053,0.1131039972342345,-0.28564326305113874,-0.1066498439241284,-0.2717847662915892,0.022365424608184616,-0.11646931832214823,0.18803375714125636,2,1,1,2,0,0,1,1,1,1,2,1,2,1,2,-1,-1
33,0.2063269738513229,-0.035897978817027415,-0.2130451580822708,0.11618274414509128,0.03882865290382387,-0.1753443741730023,0.05814850626910602,0.07782427355548163,0.05120104931061312,-0.06071543815467849,-0.3215745259968693,-0.17587918865974583,-0.11739821769269325,0.3483434508633226,-0.31456607806736264,2,2,2,1,2,2,2,2,0,1,2,1,0,0,0,-1,-1
34,-0.06538921260352026,-0.1631441337190984,-0.21261450023204395,0.10149790278052014,0.008893896592928795,0.19129554292577144,-0.2798436470800051,0.0457085945373195,0.06774746458384223,-0.23735006392914887,-0.27271878723786586,-0.207614882989755,0.016033232225090975,0.034603578268046734,-0.0809626637451656,2,0,0,2,1,0,1,0,2,0,1,1,0,0,2,-1,-1
35,-0.023522579509700638,-0.10538048868225482,-0.40309751058217,0.07789055338601722,-0.04772201926569019,0.04126606003207213,-0.0404653372860585,0.0338034102461653,0.04856468240147116,-0.17288861179818873,-0.1639084722584498,-0.2508768048111003,0.06665667730725104,0.15541814787819014,0.22542924092471323,2,2,0,2,0,0,0,0,2,0,1,2,0,2,2,-1,-1
36,0.25692775741896806,-0.09120522264343978,-0.15840954061645224,0.19802151447119487,-0.15624938530890042,-0.39151436618226026,-0.01698338448478684,0.18363970623229509,0.23167161390317662,-0.18511991497396335,-0.1891103630250609,-0.17871934187093733,-0.2943471823948034,0.27527811477927955,0.03424023368988813,1,1,2,0,2,0,1,2,0,0,1,2,0,0,1,-1,-1
37,-0.09145626176621705,-0.07372770647380955,-0.25349436250819735,0.18833817279392928,-0.08780552409723988,0.1111230486846767,-0.40489626805887735,-0.03198662115440137,0.276841150818498,-0.42248787885073696,-0.15980946242846397,-0.07038245875833066,0.07510423016214199,0.20770936587509875,-0.1263678238627634,2,0,1,2,1,0,1,0,2,0,1,1,1,0,1,-1,-1
38,0.13588254368107955,0.22281533379010618,0.27122547852626444,0.12492581754627255,0.009509020809664637,0.2150718643358482,0.1641141617058386,-0.13702605592431008,0.1747655421549735,-0.17749906395675438,-0.021336996948507898,0.11742106348568011,0.16116563609976986,0.23139321283097092,0.0006701625384328506,0,1,0,1,0,0,2,1,2,2,2,0,2,1,1,-1,-1
39,0.3771989948791574,-0.31801936091508154,-0.14650131560151855,0.04687714144702741,-0.29476968255059316,-0.08306158867879765,0.1824924824314915,-0.048776099377560944,0.09864719146718283,-0.010831282612268081,-0.13221144084085412,0.023831687901737675,-0.17151463042773257,0.272511487404395,-0.21720644182638155,2,1,2,0,2,1,1,2,0,1,2,1,1,1,0,-1,-1
40,-0.1587302322880122,-0.00492695011818739,-0.34704759502882876,0.10238048327889576,-0.016200616162077453,0.12790693417561674,0.051617365294405776,-0.03767502281190562,0.3000998276632604,-0.3255452192423485,-0.2300871371020374,-0.0046585948445715675,-0.09852822256381771,0.11264221802932532,0.04413453447954273,2,1,0,2,0,0,0,1,1,0,0,1,0,2,1,-1,-1
41,0.023127843729454187,-0.07401727872677974,-0.16507979135605721,0.007610355474218594,-0.13139943398986828,0.09957825222102158,-0.13723886766255244,-0.16246020290755464,0.1455522562741332,-0.13935142929057243,-0.2082575971902895,0.16767165230522782,0.06151360415430457,-0.05709904238261336,0.06214927814696534,1,2,0,2,1,0,0,2,1,0,0,1,1,2,0,-1,-1
42,0.11714630164503605,-0.17932698081904247,-0.1258220765909083,0.08669164370242412,-0.0858075583009445,-0.21296667102602757,-0.21820692061937336,0.23094083465560433,0.11493097669945497,-0.012108138089938741,-0.19825576476188564,-0.13064927880499191,-0.4429390018442765,0.21284659485872318,-0.2721834258473337,1,0,2,0,2,1,2,2,0,2,1,1,0,0,0,-1,-1
43,0.1241742300848486,-0.1612575357421676,-0.13328179232465118,0.24553273086740257,0.13382340419535793,-0.24451020743892404,0.14030412709857315,0.230612523992327,0.08213822481311119,-0.23040260895957304,0.0062163839950780675,-0.15016207875692567,-0.09885278312317866,0.43763310479834394,-0.14962651508217717,1,1,1,0,1,0,1,1,1,2,2,2,0,1,1,-1,-1
44,0.1322303395093296,-0.2277723458539031,-0.1392213893623911,0.23253971772560847,0.06909369548643467,-0.1450807536586632,0.17049715217427663,0.13241819154144202,0.14641652386677154,-0.21597265005597027,-0.12901982198325357,-0.22339108004988784,-0.22149105615420933,0.31843357271199974,-0.32075695015384886,0,2,2,1,2,0,2,1,0,1,2,2,0,0,0,-1,-1
45,-0.043834822910916546,0.33129761873815333,0.11425690773955044,-0.13812687237399524,-0.08093246261896757,0.22104879169910172,0.03268230510540376,-0.20244076316685378,0.15238338683111693,0.00882394435266897,-0.295107330888085,0.03192196344109535,0.13180409669885018,0.004064548642528962,-0.09893000316127197,0,2,1,0,1,2,1,0,1,1,0,0,2,1,1,-1,-1
46,-0.05990242188678952,-0.049064832683374825,-0.23446262104106236,0.13768068600328867,-0.018606936034496525,0.06731674646210949,-0.20618984507729343,0.1263108457766089,0.2966456380620276,-0.27917343983975845,-0.15398932871739446,-0.12753226143476318,-0.019621545815231352,0.0994528088206176,0.12368417610848133,2,2,1,2,0,0,1,2,2,0,0,1,1,0,1,-1,-1
47,0.19020459646537413,-0.18084158932619057,-0.34038119876698436,0.025245994991442894,0.1764065855346232,-0.3127333126548218,-0.08501362493876329,0.34348156036177024,0.017297288776395442,-0.3595750501925673,-0.06624467338347918,-0.039022274888871944,-0.3486291756392172,0.21742175165727448,-0.17092728041114014,0,2,2,1,2,1,2,2,0,1,2,0,1,0,0,-1,-1
48,-0.2149386224917733,-0.3256867633368462,-0.20786082369838116,0.09449406546432719,0.08950685676072817,0.3193045427329251,-0.23846178155749925,-0.012684785482688886,0.11004363284952752,-0.2441055156417624,-0.19884102896617226,-0.09714547020718792,0.17574774516445996,0.16610836392570155,0.08547232423466852,2,2,0,2,1,0,0,0,1,1,0,1,0,2,0,-1,-1
49,-0.1528897024762276,0.18804131254472878,0.1782164617792512,-0.11317850535147604,0.08293624242310436,0.001785474754052968,0.14565907426769154,-0.11581355171188423,0.15075249420826928,-0.1492727159489927,-0.07706277915012665,0.25458291092368246,0.3103154144215665,0.01890392410528035,0.12999027976238756,1,0,1,1,0,0,0,1,2,2,0,1,2,2,2,-1,-1
50,0.1579926252239452,-0.24640328735598316,-0.010093854383486062,0.1276010876219155,0.08852625014351201,-0.07986233039678957,0.07516247827205498,-0.06334719620648016,0.14613194017407866,-0.1628174701696402,-0.3737887313691015,-0.15735130721884352,-0.23533213544111228,0.13110111128104973,-0.14405068087492578,1,1,2,2,2,1,1,2,0,1,1,2,0,0,0,-1,-1
51,-0.12014584794542396,-0.025851483165289513,-0.2911844398270678,0.11370125823427309,0.009730854772564468,0.12307363966703794,-0.18530153301855884,0.025708995847803617,0.12364417618962188,-0.26275342007053115,-0.11063536921716953,0.026242081334163198,0.03782481053153589,0.18741744620190748,0.07503383787297088,1,0,0,2,0,0,2,0,1,0,0,2,2,1,0,-1,-1
52,-0.09475501779166422,-0.03522022118619046,-0.22923529770504447,0.03666400093427018,0.025757081075312334,0.23202714361897708,-0.21779632029688334,0.2685080038130118,0.21354975774060847,-0.23901410118540803,0.003176287355751234,-0.025976384930152835,0.02551488674537286,0.0593998412653493,0.15647203238930474,2,0,0,2,0,0,1,0,0,0,2,2,2,2,2,-1,-1
53,0.029017950118633513,-0.11273563558422867,-0.21222960539522223,0.013030778624369369,-0.1060224976166993,0.26418908364367055,0.00834676129626552,-0.14413722044344401,0.36023249392813395,-0.2328721497895392,-0.3094136955799774,-0.07771403357878132,-0.12984128747522738,0.11071586439277806,0.13149211554807516,2,1,0,2,1,0,0,1,1,0,0,2,0,0,0,-1,-1
54,-0.08797121420881379,-0.21923962401198321,-0.1365502755194659,0.24682582300220746,-0.02054901368202346,0.053954819944058104,-0.0016185671642506838,-0.024704460802010466,0.25250918276038636,-0.2151617158059323,-0.11388131560821202,-0.23474103890629158,0.142906386138559,-0.12283806607065582,0.04176868567100889,1,2,0,2,1,0,0,0,1,0,1,0,1,2,2,-1,-1
55,-0.017724179664207546,0.26193987521139905,0.20060081719368306,-0.08930240409594663,-0.1675374566749081,0.32693811330579536,0.1976143496133683,-0.3415503790148748,0.2113392120651256,-0.10578779513371696,-0.0662886925623225,0.26613564069187523,0.19569801487325403,0.02628959350735987,-0.06529651897469736,1,0,0,2,1,2,1,2,2,2,0,2,2,1,2,-1,-1
56,0.050683355280996795,-0.0678733628500319,-0.3085524331534569,0.1911270650807011,-0.0833712550389013,0.06853237948453736,-0.13619724145056034,-0.03293764411158759,0.14162667626922268,-0.1481853239046621,-0.15275572444688226,-0.014735845447925097,0.10670055537305408,0.016568495216465237,-0.009622934722564189,2,0,1,2,1,1,0,0,2,1,0,2,2,2,1,-1,-1
57,0.013583058135009693,-0.08006344873788043,-0.21358435467568865,0.2164649864304698,0.03722675101034958,0.19349123388475503,-0.2363607574953224,0.00047268030516978837,0.15098447201396475,-0.29982583959228093,-0.1771644820109204,-0.08264636286111865,0.11976657209361494,0.1251481138566825,0.12522519288400524,2,2,0,1,1,1,0,1,2,0,0,2,0,1,1,-1,-1
58,0.0785720433658911,-0.10611200942503182,-0.10065942235867763,-0.00029539964396194107,0.2201976160451189,-0.25246565767560686,-0.015307349988883515,0.4153483216272522,0.08939495677913777,-0.10644703621775597,-0.13538960195142186,-0.004517257141868014,-0.2013228229502489,0.17704475120226407,-0.14055968439526315,1,1,2,1,2,1,2,1,1,1,0,2,0,0,1,-1,-1
59,0.1206152443288152,-0.08139366532712775,-0.1876020067502076,0.1669532352178285,0.016205213216920842,-0.1940889673366921,0.12394327998208096,0.05413870531567849,0.2153881196045641,-0.019733696840690443,-0.2962949717551587,-0.19457107405868374,-0.2749273566666085,0.22743877419835518,-0.09420441361356441,0,1,2,0,2,2,2,2,0,1,1,0,1,0,0,-1,-1
60,0.11045221200979699,0.14840429124123872,0.32042466315823026,-0.037957077140759785,0.07830228683839811,0.3026969855614162,0.07559896028746198,-0.04219528251180027,0.08194921663375837,0.04603687595282097,0.011532396869405992,0.21588898111744043,0.30112869610840887,-0.0395221050297109,-0.20879929216520296,0,1,0,0,0,1,2,2,1,2,0,1,2,0,2,-1,-1
61,-0.11577720537953602,0.08604182351691997,0.3155180890900803,-0.0810236460817698,-0.2153337461002647,0.06100755572644834,0.17745662407002977,-0.223833086049722,0.22488473346435453,-0.12102462064789307,-0.16693276958360082,0.03983962052426046,0.07311306368229106,0.12538185855293366,0.28677796730116945,0,1,1,0,0,2,1,2,1,1,0,0,1,0,2,-1,-1
62,-0.026605039436078493,0.1711015672568617,0.11754744013118368,0.011000462245646755,0.0037078974257603037,0.25505661573872823,0.11569678581214038,-0.052083216835027465,0.08293377496660513,-0.21308607697072343,-0.10396154335807962,0.029074335878929575,0.09400732372624526,-0.04585762398201115,0.01036258376028224,1,0,1,1,0,2,0,0,2,1,1,0,2,1,1,-1,-1
63,0.023338847376510694,-0.09315726615045358,-0.1851565085506509,0.02915717858415163,-0.16935688506495708,0.1447372281113263,0.03405679447278451,-0.12946944379248687,0.05732148155603162,-0.17277158853246483,-0.14726369012564328,-0.13364424554967305,0.15548160346623724,-0.09499417723503824,0.08891149387929007,1,1,1,2,1,1,1,0,1,0,1,1,1,2,0,-1,-1
64,0.035062885645750955,-0.005720611464100356,-0.20252888046912176,-0.030419695205747402,0.06787297348973467,0.20948259186976725,-0.3327835853421064,0.15303382769529855,0.05680084422368145,-0.36140835938192695,-0.2454984821557501,-0.06529898185835072,0.0108732170141657,0.03873038454460728,0.10320883771543729,2,1,1,2,1,0,0,1,2,0,0,1,1,2,2,-1,-1
65,0.02292330064040624,0.15658357425369196,0.27731791194825955,-0.007050472297795346,-0.05185738382778479,0.19794698247283152,-0.019310223259705536,-0.2863221092174284,0.1645768108390895,-0.08412106385291086,-0.13887269371500827,0.17856305477038575,0.1727395439227301,0.007296467640448431,-0.057121511159227575,0,1,1,0,0,1,1,0,1,2,2,0,2,0,2,-1,-1
66,-0.008623810419094477,-0.24920435559918017,-0.2860869380554233,0.2820778132330125,-0.19721930993600592,-0.09954728301663096,0.032617912897711814,0.19877810704903365,0.08725723387682623,0.09218328583489153,-0.0974211477399221,-0.28885424879581845,-0.2914263814504076,-0.02646088360351115,-0.005633239562879394,1,2,1,1,2,2,2,1,0,2,2,2,1,0,0,-1,-1
67,0.07920704454870035,-0.01914607454305621,-0.10963063747241127,-0.02703503527567215,-0.03730997256380166,-0.11762198151679576,-0.17173256771312045,0.16484417939157936,0.15214704617491537,-0.13962729485596842,0.024310039251080884,0.13288625708105847,0.09982078280581148,0.21737539936147032,-0.1316671758428497,2,1,1,2,1,1,2,0,2,1,0,2,0,2,1,-1,-1
68,0.16295684952902859,-0.2856371665006605,-0.052181168548061777,0.2181296448883332,0.004365537989522994,-0.06999724379264552,-0.06458461602710296,0.20923931958978836,0.21032618873396058,-0.020417797215738817,-0.2199303054761487,-0.12310021103823182,-0.3069467392135091,0.08867915305945381,-0.16064775425217356,1,2,1,1,2,1,2,1,1,2,2,1,0,0,0,-1,-1
69,0.15824205993949675,-0.14785516047405622,-0.1466277247056269,0.29951941943558563,0.2348583622328922,-0.02006670284749784,-0.22136241718781774,0.060927657452912926,0.17832609218535528,-0.0832068056556981,-0.42237012390160633,-0.13548401357697207,-0.14475256220260235,0.15905293604313483,0.0994989740250547,1,1,2,0,1,2,2,2,0,2,1,2,0,0,0,-1,-1
70,0.204048396181765,-0.24310424688015592,-0.012807012284769992,0.1256328412644629,-0.06604189423396374,-0.32226804934436126,0.07661449705795337,0.3050620602362226,0.15941217929767304,-0.06430431584378718,-0.17446753120775244,-0.24040022447105208,-0.2599265630945387,0.24499115187066195,-0.11997336070462494,0,0,2,1,2,2,2,2,0,2,2,2,0,1,1,-1,-1
71,-0.06662612246483382,-0.00021337666148080192,-0.19295232354533576,0.08246629458990633,0.007064055681700834,-0.057362003850979754,-0.13924802117881205,-0.13571166954431424,0.01476008632822251,-0.31047791126557794,-0.10316314179817367,-0.10221254881384817,-0.10980795122299716,0.12392763910214977,0.0968829428262194,2,1,0,2,1,0,2,0,2,0,0,1,2,2,0,-1,-1
72,0.053604038583686314,-0.1626057702623166,-0.023366470785208926,0.08293711739454132,0.042212900287567634,-0.24978185624303859,0.10115966221933058,0.15414722537729875,0.15452196335526402,-0.13063363805537664,-0.29920562788635097,-0.17665475897307145,-0.298354729066467,0.14464400707589012,-0.2522250698336133,1,2,2,1,2,1,1,2,0,2,2,1,0,1,0,-1,-1
73,-0.28004378091224547,-0.19652112660948057,-0.2645897965662324,0.29553947487115717,0.08804017825016325,0.24830389196232097,-0.03774508080338869,0.17214636609831685,0.21702522632292132,-0.30386438972343893,-0.27797767751612323,-0.08697081900323,-0.04351463718456682,-0.15102725247443183,0.18685501527756326,2,1,1,2,0,0,0,0,2,0,0,0,1,2,1,-1,-1
74,0.0616817068783278,0.2609405665758314,0.17969271915341034,-0.2675964454921097,0.04918008649237601,0.0015386790360605307,0.05511968752832357,-0.015924265842611585,0.23245651548909585,0.03350075625431884,0.06716616157795978,0.019093225623487642,0.18823112152778484,-0.09080263547770324,-0.11822266000756122,2,1,0,1,0,2,2,1,2,2,2,0,2,0,2,-1,-1
75,-0.011078566861993475,0.045085460095290825,0.1335193262680951,-0.09698389275277669,-0.10392653082377382,0.1305473947500416,0.14993958282604744,-0.167701172067389,0.2873356140946547,-0.2642437867319974,-0.1822979512710327,0.11792155327425707,0.193235239090151,0.10309919397631792,0.05343558938755469,0,0,0,0,0,1,1,1,1,2,0,0,0,2,1,-1,-1
