,0,1,2,3,4,5,6,7,8,9,cluster,CLUSTER
29,-0.19621678062943837,0.0419772292359262,-0.20401540653469438,-0.039992095754114304,0.33971516943363533,1,1,0,2,1,-1,-1
30,-0.3024329523561102,0.0647011804852372,0.10813678314525388,0.45427553330756404,0.36282307943058434,2,2,1,0,1,-1,-1
31,-0.41112497626537725,-0.10401318755566928,-0.44115875695779516,-0.0020186563195412274,0.07340583224911003,1,2,2,1,2,-1,-1
32,-0.3869602049603875,0.20121020058428063,-0.41177794584775385,-0.07317696305762963,0.05312103329056646,1,2,0,1,1,-1,-1
33,-0.43590162972646707,-0.03919948856211922,0.021774809175030406,0.0790556745836648,0.34197498710987917,1,1,0,0,2,0,0
34,-0.4197323521294415,0.18702889449898416,-0.024201289634194795,-0.18171134975775943,-0.10259782052044752,2,0,2,2,1,-1,-1
35,-0.4900446079768125,-0.08805357821311395,-0.018198058199627762,-0.42481092502703466,-0.2103724578829578,2,0,2,2,1,-1,-1
36,-0.3144593327402583,-0.002068006766308344,0.09502404042749917,0.2937336446346263,0.30762989265936735,2,2,1,0,1,-1,-1
37,-0.3911814960863403,-0.3742389949189019,-0.04418982617264677,0.15095118041558758,0.1817555906971875,2,1,2,2,2,-1,-1
38,-0.31527032226220175,0.13457064093444737,0.10635486036783641,-0.09293941486406668,-0.2603922140383266,2,0,2,1,0,-1,-1
39,-0.2388004559579491,0.06799056722996334,-0.12339679702262416,0.1230278845602476,0.4197374086698079,0,1,0,0,2,0,0
40,-0.38197827541428103,0.17743946515869757,-0.1026047342250903,-0.08755681376944853,0.07439259533186512,1,1,1,1,1,-1,-1
41,-0.28885312765115523,-0.10295542162283661,-0.2581293451930197,0.09292592863572319,0.16186622322195063,2,2,2,1,2,-1,-1
42,-0.05814915383369909,0.20281348807662974,-0.08613085328983211,0.08728121198747756,0.20259883874456439,1,1,0,1,0,-1,-1
43,-0.3209034748159547,0.035115350298031936,0.13396221844881653,-0.23117778205992395,-0.27224417877704943,2,0,2,2,0,-1,-1
44,-0.40354806148587263,-0.06568020829413268,-0.14977440293950595,0.24358471350245475,0.09437661287830343,1,2,2,2,2,-1,-1
45,0.2570704990628984,0.36320963385104393,0.2267892492394908,0.07553562332552427,-0.0026511276397463077,0,0,1,1,0,0,0
46,-0.338614148699358,0.30152690757397904,-0.31472281860424034,0.2248923565213694,-0.36493701915351373,1,2,2,0,2,0,0
47,-0.5218267748963603,-0.30325032893951587,-0.28994769892140965,0.3118920697856764,-0.192860530153045,1,1,0,0,1,0,0
48,-0.27332379994355854,0.13721071164679416,0.20636504206896772,0.0754974172434324,0.47893147935781766,0,2,0,0,2,0,0
49,-0.2015353917977719,0.20353347059618554,0.017612061793045808,-0.09482848333671456,0.23655983227707617,0,2,0,1,1,0,0
50,-0.22975422370866988,0.07980987045595668,0.13506624896559202,-0.06220423067703793,0.2776668242203373,0,1,0,0,2,0,0
51,-0.48468681164359556,-0.4546655753080085,-0.15908328104070074,0.27162959877272963,-0.15452816343909753,0,0,0,1,1,0,0
52,-0.24265717870405762,0.4450929533654224,-0.16445978558930435,0.23004297799858295,-0.38908577511967224,0,2,1,0,1,0,0
53,-0.2782231599162701,0.06334088113245727,0.0041307904476019786,-0.12737486291504907,-0.19909835603693546,2,0,2,2,1,-1,-1
54,-0.3399846603587741,0.35154174663444293,-0.19650307331355926,0.36376267020687925,-0.4016204289557699,0,2,2,0,2,0,0
55,-0.36070250211592175,-0.16857320500061918,0.23340673388332833,-0.2736103138341671,-0.3937081187709736,2,0,1,2,0,-1,-1
56,-0.3205033934329328,-0.037319805820391946,0.03567622884627515,0.3777898092509892,0.4577629838382682,2,2,1,0,1,-1,-1
57,-0.11543819442280048,0.27623279150243546,-0.335378847779805,0.26200797066323955,-0.05849882584168015,2,2,0,2,0,-1,-1
58,-0.36772675300698804,-0.3435798752501244,-0.14609942423321778,0.07949757274521335,-0.20379493525980924,0,0,0,1,1,0,0
59,-0.45502203104453753,-0.13381895593029214,-0.30066905065669625,0.32246959240482603,-0.19765771146435848,1,1,0,1,2,0,0
60,-0.24648019305833338,0.4341078477667055,-0.3695112430986023,0.06639181931687088,0.067838950848812,2,2,0,1,0,-1,-1
61,-0.26357704614069727,-0.08231828278095368,0.08959428515726026,-0.14855253629534565,-0.21962949009879904,2,0,2,2,0,-1,-1
62,-0.21175053322051085,0.04864012045496955,-0.05870699445809495,-0.45849453890871883,-0.2796027006625439,2,0,2,1,0,-1,-1
63,-0.3888434778588216,-0.04811228986506062,-0.33223688867629564,-0.10838838904642778,0.24039217784058123,1,2,2,1,2,-1,-1
64,-0.25156946188690876,0.03559092063837268,-0.007055287919320918,0.22096037899909907,0.34297372829559514,2,2,1,0,1,-1,-1
65,0.07934337068280284,-0.2268350528455493,0.12377356750171331,-0.0884878667625376,-0.12521063673860758,1,0,1,1,0,-1,-1
66,-0.04402295923544336,0.5085520185369141,0.34787631351987225,0.16337144551970098,-0.18031001337782407,0,1,0,2,0,0,0
67,-0.2839676721028913,0.30776998332278316,-0.1363599675380118,0.3603125112152158,-0.3860828478128556,2,1,1,2,0,-1,-1
68,-0.4022952902654938,-0.24164662085849642,-0.42757967726323404,0.3954739829469989,-0.15509088420996608,1,0,1,0,1,0,0
69,0.26542706757353673,-0.3222031849345678,0.05895466849187493,-0.15981474797280146,-0.013300322845936078,1,0,1,2,1,-1,-1
70,-0.3441650760335891,0.13911413740709094,-0.14223645937993076,0.11291480750677335,-0.04158822851495768,1,1,0,1,1,-1,-1
71,-0.2859728128208355,0.29964334945117843,-0.2607151788758906,0.2976550411663195,-0.12277343260681806,0,2,2,0,2,0,0
72,-0.23362846049693375,-0.17238974666027124,-0.31444220473768086,0.14294439055514405,0.15677484367690234,2,2,2,1,2,-1,-1
73,-0.35614722994187253,-0.00563862604161602,0.24745509601887922,0.3255624696420636,0.5508090445424951,2,2,1,0,1,-1,-1
74,0.17728851186586886,0.4469625625995899,0.43507919969989256,0.1786835740185288,0.1470848160673983,0,1,1,0,0,0,0
75,-0.3188988563337191,-0.30829071582904694,-0.3090172287669746,0.4838612153813624,-0.26605211785697114,0,1,1,1,1,-1,-1
76,0.015435516861636217,0.29165093165113554,-0.2723098095410753,0.20945789312574564,-0.2234005135048576,2,1,0,2,0,-1,-1
77,-0.1573036296637508,0.3027695295911121,-0.3112384545739896,0.2930211986659918,-0.49374139267834016,1,2,2,0,2,0,0
78,-0.4976840933905312,-0.24491532920206582,-0.45930330729391144,0.044499018327092854,-0.2272047250852084,1,0,0,2,1,0,0
79,-0.36452127056375144,-0.10935534994878762,-0.2110835964466346,0.34284930729222635,-0.23908451019429328,0,1,0,0,2,0,0
80,0.13674749016093876,0.2676652104607665,0.25877282999306583,0.24227533147505526,0.035483138841983064,0,1,1,2,0,-1,-1
81,0.11238240774025915,-0.35600985503716454,0.019044710971117207,0.010079265189957956,0.24389158885200965,1,0,2,1,1,-1,-1
82,-0.1669767518569587,0.36675061198308095,-0.2535792231175188,0.33442518045844316,-0.16378091168119258,2,1,0,2,0,-1,-1
83,-0.3222964480137946,0.3219432431568128,-0.12104814687530621,0.09339083897397224,0.26778034785780036,1,1,0,2,2,0,0
84,-0.20841427220850167,0.2847435666005651,-0.16445829436823972,0.5399368535395379,-0.2643398430762435,0,2,2,0,2,0,0
85,-0.43272513025657533,0.029448674082475368,0.24326669817168334,0.3760586870775326,0.2661123726172464,2,2,1,1,1,-1,-1
86,0.276791219173691,-0.31775253264266123,0.34619409306842197,0.10663327152865523,0.030636202987471786,0,0,1,2,1,0,0
87,0.25967171922225124,-0.4228699043271982,0.10209040676992648,-0.18878354949973827,0.14709970858073604,1,0,2,2,0,-1,-1
88,-0.15209553220532504,-0.13129285991114445,0.2100951281732143,-0.2750978973108472,-0.24510887552512314,2,0,2,2,0,-1,-1
89,-0.3500511650793799,0.12632077680784543,-0.005718981705320987,-0.106168934062126,0.4378666969771985,0,2,0,0,2,0,0
90,-0.24155423617326707,0.3036137867564568,-0.00025602765929677584,0.37460025879538045,-0.44305542736172676,1,2,2,0,2,0,0
91,-0.3691521930293923,0.11186719348027141,-0.16451600365221863,0.06491891351327113,0.08534542940407178,1,2,0,2,0,-1,-1
92,-0.3905171372900804,-0.11007019486421157,0.17628913843545024,0.3362458206608535,0.18474694194749833,2,2,1,0,0,-1,-1
93,-0.45318644393857765,-0.06402900997973071,0.051385503604335324,0.2273433531091234,0.4142620029369207,2,2,1,0,1,-1,-1
94,0.26369447664565177,-0.43194193312321216,0.0670169334490526,-0.07280796875620778,-0.1571002759397131,2,0,2,2,1,-1,-1
95,-0.3579100085298572,0.13115077766659952,0.20435869479037166,0.12915846391303706,0.3686330610776415,1,2,1,0,0,-1,-1
96,-0.4004431539937867,-0.15273877426637256,-0.29119159251792365,0.24515126157963085,0.18467174203031866,1,2,2,2,2,-1,-1
97,0.30963293161429317,0.4256236215528023,0.3324372246830139,0.2027433811235252,0.06985480068700403,0,1,1,1,0,-1,-1
98,-0.30217467868867065,-0.480580678829655,-0.23960246333144752,0.3995088967233403,-0.3499734875335092,0,0,0,1,2,0,0
99,-0.0008590808237737557,0.4251064635068982,-0.10901150271174659,0.34316138064626023,0.028900847845152747,1,1,1,2,0,-1,-1
100,-0.14510745708107128,-0.11048565506115979,-0.15757642550942497,0.32548116552702727,-0.19776361443244803,1,0,0,0,1,0,0
101,-0.3734347499735139,0.05552872516559913,0.26956570908419913,0.14438544507350937,0.42110440333657323,2,2,1,0,1,-1,-1
102,0.29714128704270837,0.3616071917063737,0.2838102176905112,0.1695529142449071,0.01946507024945572,0,1,2,1,0,-1,-1
103,0.2909801041635033,0.5248895128088324,0.2954366709090999,0.36764422753871506,0.04666686052990153,0,1,2,1,0,-1,-1
104,0.05918960756464907,0.3753188726978898,0.266121934171173,0.25985477662163853,0.24414007459843765,1,0,1,1,0,-1,-1
105,0.18163384530588328,0.29248668905658526,0.25914654751219146,0.2139215438402916,-0.19827241479863802,0,0,1,1,0,0,0
106,-0.40239787051258447,0.3038323077334949,-0.29824258501373957,0.21278750778878053,-0.3894323164358245,0,2,2,1,1,-1,-1
107,-0.33047937701722613,-0.2576337953608045,-0.2585617009431581,0.09650714603310154,0.24695390619401317,2,2,2,2,2,-1,-1
108,-0.3831686351547497,-0.2413734565196366,-0.23780929643366375,0.3050618603257202,9.474980675633349e-05,0,0,0,0,1,0,0
109,-0.2358364710490335,0.20494718593391412,0.03411008533843742,-0.4031304006705185,-0.3843732128522969,1,0,1,2,0,-1,-1
110,-0.17483423780466906,-0.06517865292203584,0.1613477494071178,0.06722315512832512,0.3857249957954959,1,1,0,0,2,0,0
111,-0.11959604936169779,0.4308223535421087,-0.18837765024188272,0.18952475276795405,-0.15216355375531757,1,1,0,2,0,-1,-1
112,-0.30744248974083105,0.07893104429107377,0.15144625417384394,-0.27983690072000106,-0.17037680371148123,2,0,2,2,0,-1,-1
113,-0.24876176731007404,-0.23965953544316504,-0.11833072435220504,-0.01698216346282546,0.21067415615260043,2,0,2,1,2,0,0
114,-0.06737762037497755,0.38675885022342305,-0.16233060828556622,0.3357537708553586,-0.07116061984668819,2,2,0,1,0,-1,-1
115,-0.07185886355848092,0.3097208775839089,-0.2016680265310343,0.15304472094464622,-0.07509983730224666,1,2,0,2,0,-1,-1
116,-0.5210197243801311,-0.2106522372243854,-0.34215912751191374,0.18232789675935368,-0.24908239275444044,0,1,0,0,2,0,0
117,-0.3442415064086727,0.11786042456276348,-0.2896371225709028,0.018020281015633157,0.09750065730167108,1,1,1,2,2,-1,-1
118,0.07625753289841272,-0.4392427656070709,0.019920091552766417,-0.22260344499106005,0.1089247627021463,1,0,2,2,1,-1,-1
119,-0.30613606707068247,0.19193054223210762,-0.04483600141378161,-0.044195921443182594,0.3106473168677489,0,2,0,0,2,0,0
120,-0.2828219332125922,-0.0027240941141110364,-0.25072371732944565,-0.09948034020441718,0.2792370952739073,2,1,2,2,2,-1,-1
121,-0.1690452577655865,0.06849249331089748,-0.21002473007193467,0.15687411414173305,0.24477499936470598,1,2,0,2,1,-1,-1
122,0.207355953712264,-0.3402663847257736,0.24177840717434487,-0.10289029014449572,0.07945597228587006,0,0,1,2,0,0,0
123,0.011497962455896155,0.19285630848908233,0.29241543261341274,0.20903938806775996,0.006038948757843859,0,0,1,1,0,0,0
124,-0.4226722122296213,0.06272163248837859,-0.05119075402528354,-0.11424306303435143,0.326210696551082,0,1,0,0,1,0,0
125,-0.27032262572355303,-0.0801819368896769,0.23647427056883108,-0.3042915898825536,-0.2892946533249793,2,0,2,1,0,-1,-1
126,-0.2867429362007458,0.05376165081837489,0.15467875480204146,0.08660936893703816,0.2192716780686303,2,2,1,0,1,-1,-1
127,-0.24615446963357265,0.2254351405474597,-0.21914842959519637,0.25845384699364915,-0.5118564458871825,0,2,2,0,2,0,0
128,-0.16127550154133471,0.33099211697592007,-0.2654714786923095,0.307138459965234,0.041988694076818156,2,1,1,2,0,-1,-1
129,-0.29707064947664835,0.24464931734647408,-0.4253448668460393,0.04867132076165409,0.18281086591206747,1,1,1,2,1,-1,-1
130,-0.3728639628706807,-0.20638652603099278,-0.19600616912962782,0.05407137194575647,0.1513279865114724,2,1,2,1,2,-1,-1
131,-0.20963204525797063,0.3520084444947455,0.02908262013897711,0.2551137978455132,0.3039015103656181,2,2,1,0,0,-1,-1
132,-0.21604489739369148,0.002539879875729418,0.14216819630273547,0.3553103818974473,0.26362694815945054,2,2,1,0,1,-1,-1
133,-0.35271998999298504,-0.11579939804862774,-0.19625530126924864,0.09625729224607493,-0.10257071562323068,0,0,0,0,1,0,0
134,-0.3955979989400509,-0.11220335908889298,0.16745426189848944,0.2698136383730652,0.22707802536374544,2,2,0,0,1,0,0
135,-0.05148920301559351,0.31290768830090465,-0.20147460972954823,0.16288561073891922,0.1546290340485505,0,2,0,1,1,0,0
136,-0.38283883689208636,-0.2038977283954856,-0.4955547275295997,0.2517751138176221,-0.27822121887656276,1,0,0,1,2,0,0
137,-0.31315893092299923,0.2934543654907985,-0.24531223817455428,0.21631052630919778,-0.4703764926935892,0,2,2,0,1,0,0
138,-0.4388435633385184,-0.1593551627911017,-0.23654095054343058,0.07915988758907819,-0.036371894405194366,2,2,2,2,2,-1,-1
139,-0.20720485738215683,0.30133910215652226,-0.07792270117972537,0.23654437957313112,-0.4804068413232667,0,2,2,0,1,0,0
140,-0.12984450776692602,0.12959052176595678,-0.20165678298586842,-0.08913341484386413,0.11463363437655959,1,1,0,2,2,0,0
141,-0.34961010927745406,0.2174754715505734,-0.3052011157196006,-0.08482475155360103,0.13360276441674912,1,1,1,1,1,-1,-1
142,0.10148022940743662,-0.348378217074306,0.17817079775548905,-0.19488037133136132,0.04293841423397012,0,0,1,2,0,0,0
143,-0.2140253189902581,0.42143841658844144,-0.12052032558636423,0.40786324684681613,-0.0545457593662233,2,1,0,2,0,-1,-1
144,-0.34979597701480847,-0.377431589447269,-0.151486389790371,0.3115680664943861,-0.09630584848451512,0,0,0,0,1,0,0
145,-0.23106613981292662,0.21612017130989258,-0.0819452341384137,0.1382169701457381,-0.03910795792320097,1,1,0,1,1,-1,-1
146,0.29487860264776045,-0.29107344352882614,0.22193902076224808,-0.19137505955521983,-0.058677722690227446,1,0,2,1,1,-1,-1
147,-0.3441873512321592,-0.16232449336571123,0.2337471882429626,-0.1757122324269027,-0.32036765985311944,2,0,2,2,0,-1,-1
148,-0.3952616976077824,0.13135172634593892,0.16945013659130764,-0.4250349607451449,-0.4369457846294209,2,0,2,2,1,-1,-1
149,0.15511592522477996,0.5037443934727481,0.43399628256460865,0.2480722020450588,0.025508137366150572,0,2,0,1,1,0,0
150,-0.21820505111359945,0.137035711125762,-0.030006333960496623,0.14122279182547154,0.3521548413754951,2,2,1,0,1,-1,-1
151,-0.2353219466844383,-0.1916183849353261,-0.305947424380967,-0.07158171131758387,0.07683795810992076,2,2,2,2,2,-1,-1
152,-0.38449038394434476,0.008786559511583417,0.13795920305527737,-0.33178343374993974,0.05344063868064697,2,0,2,1,0,-1,-1
153,-0.3896897389696491,-0.13860425636876084,-0.26229575368081187,0.06728963043556002,0.16641155881714967,2,1,2,1,2,-1,-1
154,-0.2638051485512514,-0.05638524926214039,0.061692639644211476,0.15605015822680116,0.29465425859447825,2,2,1,0,1,-1,-1
155,-0.4432555506763015,0.26506874552799403,-0.21956551179286238,0.2828836750865175,-0.21427728530108373,1,2,2,0,2,0,0
156,-0.5817281344820215,0.0801508568886473,0.1582158082960956,0.2794702629850269,0.3232811948930537,2,2,1,1,0,-1,-1
157,-0.45709628074259084,-0.1685569171917184,-0.2455799375222823,-0.016570054329243446,0.17356748500487024,1,2,2,2,2,-1,-1
158,0.008251235806867818,0.3165961679858568,-0.29481280163852247,0.28124658900100147,-0.08897530179291378,2,1,0,2,0,-1,-1
159,-0.2881250716637656,0.05630996537973725,0.11736858336944103,-0.1401675453316092,0.2753417583679016,0,1,0,0,2,0,0
160,-0.21515459731115824,0.0710068365554159,-0.08290292314407899,0.12223849393293704,0.3454045938499091,0,1,0,0,1,0,0
161,-0.2855340830383265,-0.1855983893884263,-0.22968580947174413,-0.06685290039304365,0.21150718296069548,1,1,2,1,2,-1,-1
162,-0.31805099471810816,-0.32245782828865954,-0.35255960202682435,0.3540900968046164,-0.13611975306936502,1,0,0,0,2,0,0
163,0.3346625818854204,0.43366761187602354,0.389056693876303,0.11900952145160397,0.15603810702875912,0,1,1,1,0,-1,-1
164,-0.3375458248541672,0.13143662405784218,-0.14438357740837068,0.00011440348033987802,0.09473641980869653,1,1,0,2,1,-1,-1
165,-0.22200309245842254,-0.06766012790980078,0.1422698553297396,0.28027812152149567,0.30310596037088267,2,2,0,0,1,0,0
166,-0.3461402614682639,-0.019555527056881294,-0.003766835455670227,0.16868804428620932,0.30203762334745166,0,1,1,0,2,0,0
167,-0.30839664913994347,-0.17449940173213221,-0.036265816776835845,0.06727576939637014,0.20754405849477162,0,2,0,0,2,0,0
168,-0.4538500509098847,0.031904604588701,0.12661074243590592,0.3816729571001124,0.252018881368809,2,2,1,0,2,0,0
169,-0.3291575583944719,-0.055242509225493924,-0.039447729611485044,0.2192895132365831,0.38608109708888294,2,2,0,0,1,0,0
170,-0.19957121472325334,0.23058164799044317,-0.2687849338932283,0.3347170443532219,-0.267570418095464,0,2,2,0,2,0,0
171,0.35932255138952574,0.31829076908745463,0.4501746509980644,0.07403562441512802,0.20438242475716176,0,0,1,2,0,0,0
172,-0.2351431794905642,-0.14676867158097964,-0.5290650951300937,0.17729449646489626,-0.24572127420433668,0,0,0,1,2,0,0
173,-0.327698364213837,0.3779824209334456,-0.03074664804321061,0.12667834805854294,0.26741658038846106,0,2,0,0,2,0,0
174,-0.3808746590787491,0.3683164630598381,-0.2547968108869911,-0.0920398425878071,0.06073186196865223,1,1,0,1,2,0,0
175,0.170486457290533,0.5023308244044755,0.2785806610966907,0.15665199636104218,-0.013380122225043693,0,0,1,1,0,0,0
176,0.12254834914119428,-0.38788795932672976,0.2944188778185204,-0.041610461084104836,-0.09927455026219134,1,0,2,2,0,-1,-1
177,-0.5535685811599076,-0.2883907812535389,-0.1819605875957094,0.45174557052142217,-0.18813707954510814,1,0,0,1,2,0,0
178,-0.4681697157013509,0.1294416427221795,-0.148896240658453,-0.03174645506089551,0.4221541179731167,0,2,0,0,2,0,0
179,-0.26394660422231153,-0.3910406936607119,-0.3559183374184916,0.23602901951971195,0.013088265391974108,2,2,2,2,2,-1,-1
180,-0.17558676524811345,0.31190948775070937,-0.24933581261280757,0.3607865213326823,-0.3335093931360281,0,1,2,1,1,-1,-1
181,-0.08428081777992846,0.4391579761974183,-0.15059386111055817,0.3298109318459941,0.07823806065653699,2,1,1,2,0,-1,-1
182,-0.45728804623779573,-0.1634754013410946,-0.3516908159258209,-0.004182226725990487,0.21412130682829728,1,1,1,1,2,-1,-1
183,-0.2587685576973099,0.34940792685229205,-0.12639950490838417,0.13834433414690225,0.12675886826897173,0,1,0,1,1,0,0
184,-0.1858034478900673,0.048389572795897805,0.1923530447096099,-0.017828410334089134,0.3585647780843769,0,1,0,0,2,0,0
185,-0.14352280941228973,-0.0299973451681457,-0.44113092132168497,-0.057485630990197094,0.015390135766087637,1,1,2,1,2,-1,-1
186,-0.43052418521870855,0.15021339668582212,-0.19207126840320754,0.12625208638150368,0.1305721669185571,1,1,1,1,1,-1,-1
187,0.055874968366573075,0.2327981826932824,0.26613702146289847,0.15245162680037183,0.10273681779000834,1,0,1,1,0,-1,-1
188,-0.15388493447238608,0.35562926330514105,-0.18776053792151728,0.16477879736376166,-0.1338301028126423,1,2,1,2,0,-1,-1
189,-0.4652306592313111,-0.3937927439032821,-0.3871763289759982,0.29703706503856836,-0.3196888627033054,0,1,1,1,2,0,0
190,-0.28528184653219313,-0.09451446258911445,-0.007925601587370962,0.35280471811627245,0.3558942157004974,2,2,1,0,1,-1,-1
191,-0.11981319295324198,0.21553261738802984,-0.2499484773241839,0.3251613040086984,-0.13395878837807032,1,2,0,2,0,-1,-1
192,-0.36653660807138744,-0.18687802288235203,-0.4324107770818262,0.4141121850162987,-0.2977629751888267,1,0,0,0,2,0,0
193,-0.34457963007297016,-0.060678982621185734,0.14839225297697695,-0.005185164530279719,0.3890759855128549,0,1,0,0,2,0,0
194,-0.12081316776619119,0.4009087071002578,-0.31125275783637635,0.3772479126791701,-0.06485882792275408,1,2,0,1,0,-1,-1
195,0.0195058299378586,0.2045403324586374,0.21999463273388822,0.1762110207840018,-0.09700731401559526,1,1,1,2,0,-1,-1
196,-0.20819575568820814,0.006073690649404884,-0.1142818576014395,0.08047474813890333,0.09277870347889616,1,1,0,1,1,-1,-1
197,-0.08102053672370979,-0.08949822070531191,0.22232477955597846,0.2607479805402625,0.2869090310840353,2,1,2,0,1,-1,-1
198,-0.2020263150818632,-0.22039066163979382,0.04214737001336764,-0.2853994641640581,-0.27585029419439133,2,0,2,2,1,-1,-1
199,-0.15772819888810316,-0.3356292596602748,-0.2248043944406072,0.20461520465159175,-0.159163171698413,1,0,0,0,2,0,0
200,-0.1904006395018382,0.3405975833520012,-0.2027475658283968,0.39929669268894263,-0.010566751171839597,2,2,0,2,0,-1,-1
201,-0.3613378101056797,-0.20014172883885648,-0.0481268505450658,0.011777282661340843,0.09909174468503663,1,2,2,1,2,-1,-1
202,0.05956535701736648,0.16898891807108132,0.3158549666020257,0.10587981277967735,0.13382549289669735,1,0,1,1,0,-1,-1
203,-0.09415218305971637,-0.14212304940191423,0.09327477001579333,-0.31655802671079003,-0.17182028733119803,2,0,2,2,1,-1,-1
204,0.25280303297516105,-0.5021996158769017,0.10591310365278789,-0.17475591086815837,-0.12362787705466724,1,0,2,2,0,-1,-1
205,-0.30401828499703704,0.11502615991565542,0.02861490313250864,0.11055536014911367,0.05360496527175586,1,1,0,2,1,-1,-1
206,-0.11293127009193019,0.46265650108131917,-0.19966270057530572,0.2198896229051148,-0.3787871498303079,0,2,2,1,2,0,0
207,-0.4212187975095708,0.3890368551012938,-0.14126734117120518,0.33019038335772677,-0.3164660090371926,0,2,2,1,1,-1,-1
208,-0.26447955096454406,-0.02941762152358833,0.02104693613353418,-0.45599746110337175,-0.28456576758081087,2,0,2,1,0,-1,-1
209,0.10671197885298814,0.4616813313588174,-0.29401258926788293,0.28338904592092573,0.03235540324035552,1,1,1,2,0,-1,-1
210,-0.3826729812861133,-0.11153453337427216,-0.3851520621465369,0.32709730936979525,-0.35197228629144994,1,1,0,1,1,-1,-1
211,-0.3755309481293259,-0.13065320451759138,-0.13631773329039223,0.025750751010984563,0.039561611819282014,2,1,2,2,2,-1,-1
212,0.14247357372232639,0.3100645633167645,0.16384348463464055,0.16620041856297368,-0.06954524968215672,0,1,1,1,0,-1,-1
213,-0.36635157759355863,-0.24987305442443364,-0.4271844296323137,0.32617641243824513,-0.17619861863136138,1,0,0,2,2,0,0
214,0.22284399014950568,-0.47385697500025953,0.199566296351126,-0.0546221135911964,0.010549883107853923,0,0,2,2,1,0,0
